Time: 0
  anyinit_procdff_35898 = 00000000000000000000001000000000
  anyinit_procdff_35903 = 0000000000000000000000000000000000000000000000000000000000100000
  anyinit_procdff_35908 = 0000000000010000000000000000000000000000000000000000000000000000
  anyinit_procdff_35913 = 0010101000101000100000100000110100010010100000000000001000100010
  anyinit_procdff_35918 = 00100000101110101000001000001001
  anyinit_procdff_35923 = 1111111011111111111101111100111100000000000000000000000100000000
  anyinit_procdff_35928 = 0000000000000000000000000000000000000010000000000000000000000000
  anyinit_procdff_35933 = 0000000000000000000010000000000000000000000000000000000000000000
  anyinit_procdff_35938 = 0000000000000000000000000010000000000000000000000000000000000000
  anyinit_procdff_35943 = 0000000000000000000000100000000000000000000000000000000000000000
  anyinit_procdff_35948 = 1
  anyinit_procdff_35953 = 0000000100000000
  anyinit_procdff_35958 = 0000100000100000
  anyinit_procdff_35963 = 1
  anyinit_procdff_35968 = 0100000010000000
  anyinit_procdff_35978 = 01000000000000000000000000010100
  anyinit_procdff_35983 = 1
  anyinit_procdff_35988 = 1
  anyinit_procdff_35993 = 1
  anyinit_procdff_35998 = 0000000000000000000000000000000000000000010000000000000000101000
  anyinit_procdff_36003 = 0000000000000000000000000000000000000000000000000000010000000001
  anyinit_procdff_36013 = 1
  anyinit_procdff_36018 = 1
  anyinit_procdff_36023 = 1
  anyinit_procdff_36028 = 1
  anyinit_procdff_36038 = 0000000000000000000000001000000000000000010000000000000010000000
  anyinit_procdff_36043 = 0000000000000000000000000000000100000000000000000000000000000000
  anyinit_procdff_36048 = 0000000000000000000000000000010000100000000000000000000000000000
  anyinit_procdff_36063 = 0000000000000000000000000000000000000100000000000000000000000000
  anyinit_procdff_36073 = 1111110110111111111111111111111111111111011111111111101111110110
  anyinit_procdff_36078 = 1
  anyinit_procdff_36083 = 0000000000000001000000000000000000000000000000000000000000001000
  anyinit_procdff_36088 = 0000000000000001000000000000000000000000000000000000000000001000
  anyinit_procdff_36093 = 0000000000000000000000000000000001000000000000000000000000000000
  anyinit_procdff_36103 = 1000
  anyinit_procdff_36108 = 0001
  anyinit_procdff_36113 = 0100
  anyinit_procdff_36118 = 00010000000000000000000000000000
  anyinit_procdff_36123 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_36128 = 0000000000000000000000000000000000000010000000000000000000000000
  anyinit_procdff_36133 = 0000000000000000000000000000000000000000000000000000000000000110
  anyinit_procdff_36138 = 00001011010011110101110000010000
  anyinit_procdff_36143 = 0111101111100101111000110111110010000000000000000000000000000000
  anyinit_procdff_36148 = 1000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_36153 = 0000000000000000000000000000000000000000000000000100000000000000
  anyinit_procdff_36158 = 0000000100000000000000000000000000000000000000000000000000000000
  anyinit_procdff_36163 = 0000000000000000000000000000000000000000010000000000000000000000
  anyinit_procdff_36168 = 0
  anyinit_procdff_36173 = 0010010000000000
  anyinit_procdff_36178 = 0000000000100101
  anyinit_procdff_36183 = 1
  anyinit_procdff_36188 = 1100000000000000
  anyinit_procdff_36198 = 00000000000000000000100000010000
  anyinit_procdff_36203 = 1
  anyinit_procdff_36208 = 1
  anyinit_procdff_36213 = 1
  anyinit_procdff_36218 = 0000000000000000000000000000000000000000000000000001000000000000
  anyinit_procdff_36223 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_36233 = 0
  anyinit_procdff_36238 = 1
  anyinit_procdff_36243 = 1
  anyinit_procdff_36248 = 1
  anyinit_procdff_36258 = 0000000000000000000000000000000100000000100000000000000010000000
  anyinit_procdff_36263 = 0000000000000000000000000000100000000000000000000000000000001000
  anyinit_procdff_36268 = 0000000000000000000000000100000100001000000000000000000000000000
  anyinit_procdff_36283 = 0000000000000000000000000000000000100000000000000000000000000000
  anyinit_procdff_36293 = 0001000010111001011101111000000001001000011111010001000111010000
  anyinit_procdff_36298 = 0
  anyinit_procdff_36303 = 0001000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_36308 = 0001000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_36313 = 0000000000000000000000000000000000000000001000000000000000000000
  anyinit_procdff_36323 = 1001
  anyinit_procdff_36328 = 0001
  anyinit_procdff_36333 = 0010
  anyinit_procdff_36338 = 00100000000000000000000000000000
  anyinit_procdff_36343 = 0000000000000010000000000000000000000000000000000000000000000000
  anyinit_procdff_36348 = 0000000000001000000000000000000000000000000000000000000000000000
  anyinit_procdff_36353 = 0000000000000000000000100000000000000000000000000000000000000110
  anyinit_procdff_36358 = 10000000000000000000000000000000
  anyinit_procdff_36363 = 1111111011111100111111111101111111000111000111100100000000000000
  anyinit_procdff_36368 = 0000000000000000000000000000000000000000000000000000000000100000
  anyinit_procdff_36373 = 0000000000000000000000000000000000000000000000000010000000000000
  anyinit_procdff_36378 = 0000000000100000000000000000000000000000000000000000000000000000
  anyinit_procdff_36383 = 0000000000000000000000000000000000100000000000000000000000000000
  anyinit_procdff_36388 = 1
  anyinit_procdff_36393 = 0100000000000000
  anyinit_procdff_36398 = 0000000000000101
  anyinit_procdff_36403 = 1
  anyinit_procdff_36408 = 0000000000100000
  anyinit_procdff_36418 = 00000010000000000110010100111010
  anyinit_procdff_36423 = 1
  anyinit_procdff_36428 = 1
  anyinit_procdff_36433 = 1
  anyinit_procdff_36438 = 0100101000000011000001000000000000000000000010000000000011011000
  anyinit_procdff_36443 = 0000000000000000000000000000000000000000010000000000000000000000
  anyinit_procdff_36453 = 1
  anyinit_procdff_36458 = 1
  anyinit_procdff_36463 = 1
  anyinit_procdff_36468 = 1
  anyinit_procdff_36478 = 0000000000000000000000000000000000000010000000000000000000010000
  anyinit_procdff_36483 = 0000000000000000000000000000001000000000000000000100000000000000
  anyinit_procdff_36488 = 0000000000000000000000000100010000000000001000000000000000000000
  anyinit_procdff_36503 = 0000000000000000000000000000000000000000000000001000000000000000
  anyinit_procdff_36513 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_36518 = 1
  anyinit_procdff_36523 = 0000000000000000000000000000000000000000000000000000000010000000
  anyinit_procdff_36528 = 0000000000000000000000000000000000000000000000000000000010000001
  anyinit_procdff_36533 = 0000000000001000000000000000000000000000000000000000000000000000
  anyinit_procdff_36543 = 0001
  anyinit_procdff_36548 = 0000
  anyinit_procdff_36553 = 0001
  anyinit_procdff_36558 = 00000000000000000000000000000010
  anyinit_procdff_36563 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_36568 = 0000000000000000000000000000000000000100000000000000000000000000
  anyinit_procdff_36573 = 1000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_36578 = 00010000000000000000000000000000
  anyinit_procdff_36583 = 1111111100111011100011101110101100000000000000000000001000000000
  anyinit_procdff_36588 = 0000000000000000000000000000000000001000000000000000000010000000
  anyinit_procdff_36593 = 0000000000000000000000000000000000000000000000000000001000000000
  anyinit_procdff_36598 = 0000000000000000000000001000000000000000000000000000000000000000
  anyinit_procdff_36603 = 0000000000000000000000000000000000000000000000010000000000000000
  anyinit_procdff_36608 = 1
  anyinit_procdff_36613 = 1000010000100000
  anyinit_procdff_36618 = 0000000000100000
  anyinit_procdff_36623 = 1
  anyinit_procdff_36628 = 0100000000010000
  anyinit_procdff_36638 = 00000010000000000000000000000000
  anyinit_procdff_36643 = 1
  anyinit_procdff_36648 = 1
  anyinit_procdff_36653 = 1
  anyinit_procdff_36658 = 0100000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_36663 = 0000000000000000000000000000000000000000000000000000000010000000
  anyinit_procdff_36673 = 1
  anyinit_procdff_36678 = 0
  anyinit_procdff_36683 = 1
  anyinit_procdff_36688 = 1
  anyinit_procdff_36698 = 0000000000000000000000000000000000000000010000000000000000100000
  anyinit_procdff_36703 = 0000000000000000000000000000100010000000000000000000000000000000
  anyinit_procdff_36708 = 0000000000000000000000001000000100000010000000000000000000000000
  anyinit_procdff_36723 = 0000100000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_36733 = 0000000000000000000000000000000000000000000000000000000000000011
  anyinit_procdff_36738 = 1
  anyinit_procdff_36743 = 0000000000000000000000000000000000000100000000000000000000000000
  anyinit_procdff_36748 = 0000000000000000000000000000000000000000000000000000000000000010
  anyinit_procdff_36753 = 0000000000000000000000001000000000000000000000000000000000000000
  anyinit_procdff_36763 = 0100
  anyinit_procdff_36768 = 0010
  anyinit_procdff_36773 = 0100
  anyinit_procdff_36778 = 00000000000000000000100000000000
  anyinit_procdff_36783 = 0000000000000000000000000000000000000000000000000000000010000000
  anyinit_procdff_36788 = 0000000000000001000000000000000000000000000000000000000000000000
  anyinit_procdff_36793 = 1000000000000000000000000000000000000000000000000000000000000100
  anyinit_procdff_36798 = 11110100111111111111111111111111
  anyinit_procdff_36803 = 0000000000000000000000000000000000000000000000000000100100000001
  anyinit_procdff_36808 = 0000000000000000000000000000000000000001000000000000000000000000
  anyinit_procdff_36813 = 0000000000000000000000000000000000000010000000000000000000000000
  anyinit_procdff_36818 = 0000000000000000000000000000000000000100000000000000000000000000
  anyinit_procdff_36823 = 1000000000000000000000000000000000000100000000000000000000000101
  anyinit_procdff_36828 = 1
  anyinit_procdff_36833 = 0000001000001001
  anyinit_procdff_36838 = 0000000001000000
  anyinit_procdff_36843 = 1
  anyinit_procdff_36848 = 0000000000100000
  anyinit_procdff_36858 = 10010000000100000000001010000000
  anyinit_procdff_36863 = 0
  anyinit_procdff_36868 = 1
  anyinit_procdff_36873 = 1
  anyinit_procdff_36878 = 1000000000000000000001000001000000000000100000111000000000000000
  anyinit_procdff_36883 = 0000000000000000000000000000000100000000000000000000000000000000
  anyinit_procdff_36893 = 1
  anyinit_procdff_36898 = 0
  anyinit_procdff_36903 = 1
  anyinit_procdff_36908 = 1
  anyinit_procdff_36918 = 0000000000000100000000000100000000000000001000000000000010000000
  anyinit_procdff_36923 = 0000000000000000000000000000010000000000000000000000000000000010
  anyinit_procdff_36928 = 0000000000000000000000000010001000000000000010000000000000000000
  anyinit_procdff_36943 = 0000000000000010000000000000000000000000000000000000000000000000
  anyinit_procdff_36953 = 1011111111111111111011101111001111111101111001111110111110111100
  anyinit_procdff_36958 = 1
  anyinit_procdff_36963 = 0000000000000000000000000000000000000000000000000000000100000000
  anyinit_procdff_36968 = 0000000000000000000000000000000000000000000000000000000000000001
  anyinit_procdff_36973 = 0000000000000000000000000000000000000000000000000100000000000000
  anyinit_procdff_36983 = 1000
  anyinit_procdff_36988 = 1000
  anyinit_procdff_36993 = 0010
  anyinit_procdff_36998 = 00000010000000000000000000000000
  anyinit_procdff_37003 = 0000000000000000000000000000000000000010000000000000000000000000
  anyinit_procdff_37008 = 0000000000000000000000000000000000000000000000001000000000000000
  anyinit_procdff_37013 = 0000000000000000000000000000000000010000000000000000000000000000
  anyinit_procdff_37018 = 11111010011101010110010010000000
  anyinit_procdff_37023 = 0110101000101001001100000100000110010000000000000000000000000000
  anyinit_procdff_37028 = 0000000000000000000000001000000000000000000000000000001000000000
  anyinit_procdff_37033 = 0000000000000000000000000000000100000000000000000000001000000000
  anyinit_procdff_37038 = 0000000000000000000000000000000000000000000000000000000000100000
  anyinit_procdff_37043 = 0000000000000000000000000000000000000000000000000000000000100000
  anyinit_procdff_37048 = 0
  anyinit_procdff_37053 = 0000000000000100
  anyinit_procdff_37058 = 1000000000000000
  anyinit_procdff_37063 = 1
  anyinit_procdff_37068 = 0000000000001000
  anyinit_procdff_37078 = 00000000000000100000000000000000
  anyinit_procdff_37083 = 1
  anyinit_procdff_37088 = 0
  anyinit_procdff_37093 = 1
  anyinit_procdff_37098 = 0100100001000000000000100000001011001000000100010000000011001000
  anyinit_procdff_37103 = 0000100000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_37113 = 1
  anyinit_procdff_37118 = 1
  anyinit_procdff_37123 = 1
  anyinit_procdff_37128 = 0
  anyinit_procdff_37138 = 0000000100000000000000000001000000000000000000100000000000010000
  anyinit_procdff_37143 = 0000000000000000000000000000001000000000000000000010000000000000
  anyinit_procdff_37148 = 0000000000000000000000000010000100000000000000000100000000000000
  anyinit_procdff_37163 = 0000000000000000000000000000000000000000000000000000010000000000
  anyinit_procdff_37173 = 0000000000000000000000000000000000000000000000000000000000000000
  anyinit_procdff_37178 = 0
  anyinit_procdff_37183 = 0000000000000000000000000000000000000010000000000000000000000000
  anyinit_procdff_37188 = 0000000000000000000000000000000000000000000000000000000000001000
  anyinit_procdff_37193 = 0000000000000000000000001000000000000000000000000000000000000000
  anyinit_procdff_37203 = 1000
  anyinit_procdff_37208 = 1000
  anyinit_procdff_37213 = 1000
  anyinit_procdff_37218 = 00000000000000000100000000000000
  anyinit_procdff_37223 = 0000000000000000000000000000000000000100000000000000000000000000
  anyinit_procdff_37228 = 0000000000100000000000000000000000000000000000000000000000000000
  anyinit_procdff_37233 = 0000000000000000000000000000000000010000000000000000000000000000
  anyinit_procdff_37238 = 11101110000001110100000000000000
  anyinit_procdff_37243 = 1111111111110111111111010110111010000000000000100000000000000000
